benchmark,size_label,size,type,line,end,name,function,share,seconds,hotness,excluded,in_main,in_timed_region
polybench/durbin,agent,default,function,353,358,pb_timer_stop,pb_timer_stop,0.0036377560788818687,1.9e-05,MAYBE,True,False,False
polybench/durbin,agent,default,loop,413,416,,print_array,0.006126747080222094,3.2e-05,MAYBE,True,False,False
polybench/durbin,agent,default,function,410,417,print_array,print_array,0.006126747080222094,3.2e-05,MAYBE,True,False,False
polybench/durbin,agent,default,function,310,314,pb_report,pb_report,0.0005743825387708214,3e-06,MAYBE,True,False,False
polybench/durbin,agent,default,function,303,307,pb_emit,pb_emit,0.0026804518475971664,1.4e-05,MAYBE,True,False,False
polybench/dynprog,agent,default,function,237,241,polybench_alloc_data,polybench_alloc_data,0.0006259563221588538,9e-06,MAYBE,True,False,False
polybench/dynprog,agent,default,function,225,234,xmalloc,xmalloc,0.0006259563221588538,9e-06,MAYBE,True,False,False
polybench/dynprog,agent,default,function,446,496,main,main,1.0,0.014378,YES,False,False,False
polybench/dynprog,agent,default,loop,393,397,,init_array,0.001530115454166087,2.2e-05,MAYBE,True,False,False
polybench/dynprog,agent,default,loop,394,397,,init_array,0.001530115454166087,2.2e-05,MAYBE,True,False,False
polybench/dynprog,agent,default,function,391,398,init_array,init_array,0.001530115454166087,2.2e-05,MAYBE,True,False,False
polybench/dynprog,agent,default,loop,423,440,,kernel_dynprog,0.9961747113645848,0.014323,YES,False,False,False
polybench/dynprog,agent,default,loop,425,427,,kernel_dynprog,0.040478508832939214,0.000582,MAYBE,False,False,False
polybench/dynprog,agent,default,loop,426,427,,kernel_dynprog,0.02990680205870079,0.00043,MAYBE,False,False,False
polybench/dynprog,agent,default,loop,429,438,,kernel_dynprog,0.9551397969119488,0.013733,YES,False,False,False
polybench/dynprog,agent,default,loop,431,437,,kernel_dynprog,0.9449158436500209,0.013586,YES,False,False,False
polybench/dynprog,agent,default,loop,434,435,,kernel_dynprog,0.6453609681457784,0.009279,YES,False,False,False
polybench/dynprog,agent,default,function,419,442,kernel_dynprog,kernel_dynprog,0.9961747113645848,0.014323,YES,False,False,False
polybench/dynprog,agent,default,function,359,364,pb_timer_stop,pb_timer_stop,0.0012519126443177077,1.8e-05,MAYBE,True,False,False
polybench/dynprog,agent,default,function,316,320,pb_report,pb_report,6.955070246209486e-05,1e-06,MAYBE,True,False,False
polybench/dynprog,verify,LARGE,function,237,241,polybench_alloc_data,polybench_alloc_data,1.8573961104490938e-07,1.5e-05,MAYBE,True,False,False
polybench/dynprog,verify,LARGE,function,225,234,xmalloc,xmalloc,1.8573961104490938e-07,1.5e-05,MAYBE,True,False,False
polybench/dynprog,verify,LARGE,function,446,496,main,main,1.0,80.758218,YES,False,False,False
polybench/dynprog,verify,LARGE,loop,393,397,,init_array,2.355178268049451e-05,0.001902,MAYBE,True,False,False
polybench/dynprog,verify,LARGE,loop,394,397,,init_array,2.33660430694496e-05,0.001887,MAYBE,True,False,False
polybench/dynprog,verify,LARGE,function,391,398,init_array,init_array,2.355178268049451e-05,0.001902,MAYBE,True,False,False
polybench/dynprog,verify,LARGE,loop,423,440,,kernel_dynprog,0.9998001317958749,80.742077,YES,False,False,False
polybench/dynprog,verify,LARGE,loop,425,427,,kernel_dynprog,0.004417668057014334,0.356763,MAYBE,False,False,False
polybench/dynprog,verify,LARGE,loop,426,427,,kernel_dynprog,0.004222443343165397,0.340997,MAYBE,False,False,False
polybench/dynprog,verify,LARGE,loop,429,438,,kernel_dynprog,0.9953794299918802,80.385069,YES,False,False,False
polybench/dynprog,verify,LARGE,loop,431,437,,kernel_dynprog,0.9951827936569874,80.369189,YES,False,False,False
polybench/dynprog,verify,LARGE,loop,434,435,,kernel_dynprog,0.9331907001712197,75.362818,YES,False,False,False
polybench/dynprog,verify,LARGE,function,419,442,kernel_dynprog,kernel_dynprog,0.9998001317958749,80.742077,YES,False,False,False
polybench/dynprog,verify,LARGE,function,359,364,pb_timer_stop,pb_timer_stop,4.333924257714552e-07,3.5e-05,MAYBE,True,False,False
polybench/dynprog,verify,LARGE,function,316,320,pb_report,pb_report,4.9530562945309165e-08,4e-06,MAYBE,True,False,False
polybench/fdtd-2d,agent,default,function,237,241,polybench_alloc_data,polybench_alloc_data,0.00011795512986859799,1e-05,MAYBE,True,False,False
polybench/fdtd-2d,agent,default,function,225,234,xmalloc,xmalloc,0.00011795512986859799,1e-05,MAYBE,True,False,False
polybench/fdtd-2d,agent,default,function,469,529,main,main,1.0,0.084778,YES,False,False,False
polybench/fdtd-2d,agent,default,loop,406,412,,init_array,0.07290806577178041,0.006181,MAYBE,True,False,False
polybench/fdtd-2d,agent,default,loop,407,412,,init_array,0.07266035999905635,0.00616,MAYBE,True,False,False
polybench/fdtd-2d,agent,default,function,401,413,init_array,init_array,0.07290806577178041,0.006181,MAYBE,True,False,False
polybench/fdtd-2d,agent,default,function,361,363,pb_timer_start,pb_timer_start,1.1795512986859796e-05,1e-06,MAYBE,True,False,False
polybench/fdtd-2d,agent,default,loop,450,464,,kernel_fdtd_2d,0.35201349406685695,0.029843,YES,False,False,False
polybench/fdtd-2d,agent,default,loop,452,453,,kernel_fdtd_2d,0.00010615961688173818,9e-06,MAYBE,False,False,False
polybench/fdtd-2d,agent,default,loop,454,456,,kernel_fdtd_2d,0.106006275212909,0.008987,MAYBE,False,False,False
polybench/fdtd-2d,agent,default,loop,455,456,,kernel_fdtd_2d,0.10437849442072233,0.008849,MAYBE,False,False,False
polybench/fdtd-2d,agent,default,loop,457,459,,kernel_fdtd_2d,0.10889617589468965,0.009232,MAYBE,False,False,False
polybench/fdtd-2d,agent,default,loop,458,459,,kernel_fdtd_2d,0.10711505343367383,0.009081,MAYBE,False,False,False
polybench/fdtd-2d,agent,default,loop,460,463,,kernel_fdtd_2d,0.13698129231640283,0.011613,MAYBE,False,False,False
polybench/fdtd-2d,agent,default,loop,461,463,,kernel_fdtd_2d,0.13543608011512417,0.011482,MAYBE,False,False,False
polybench/fdtd-2d,agent,default,function,448,465,kernel_fdtd_2d,kernel_fdtd_2d,0.35201349406685695,0.029843,YES,False,False,False
polybench/fdtd-2d,agent,default,function,365,370,pb_timer_stop,pb_timer_stop,0.0002477057727240557,2.1e-05,MAYBE,True,False,False
polybench/fdtd-2d,agent,default,loop,427,433,,print_array,0.5738281157847555,0.048648,YES,True,False,False
polybench/fdtd-2d,agent,default,loop,428,433,,print_array,0.5736629786029394,0.048634,YES,True,False,False
polybench/fdtd-2d,agent,default,function,424,435,print_array,print_array,0.5738399112977423,0.048649,YES,True,False,False
polybench/fdtd-2d,agent,default,function,322,326,pb_report,pb_report,0.000754912831159027,6.4e-05,MAYBE,True,False,False
polybench/fdtd-2d,agent,default,function,315,319,pb_emit,pb_emit,0.28351695015216205,0.024036,YES,True,False,False
polybench/fdtd-2d,verify,EXTRALARGE,function,237,241,polybench_alloc_data,polybench_alloc_data,4.880671356755201e-07,1.1e-05,MAYBE,True,False,False
polybench/fdtd-2d,verify,EXTRALARGE,function,225,234,xmalloc,xmalloc,4.880671356755201e-07,1.1e-05,MAYBE,True,False,False
polybench/fdtd-2d,verify,EXTRALARGE,function,469,529,main,main,1.0,22.537883,YES,False,False,False
polybench/fdtd-2d,verify,EXTRALARGE,loop,406,412,,init_array,0.019375200412567586,0.436676,MAYBE,True,False,False
polybench/fdtd-2d,verify,EXTRALARGE,loop,407,412,,init_array,0.01936792377527206,0.436512,MAYBE,True,False,False
polybench/fdtd-2d,verify,EXTRALARGE,function,401,413,init_array,init_array,0.019375200412567586,0.436676,MAYBE,True,False,False
polybench/fdtd-2d,verify,EXTRALARGE,function,361,363,pb_timer_start,pb_timer_start,8.873947921373094e-08,2e-06,MAYBE,True,False,False
polybench/fdtd-2d,verify,EXTRALARGE,loop,450,464,,kernel_fdtd_2d,0.8428045792943375,18.995031,YES,False,False,False
polybench/fdtd-2d,verify,EXTRALARGE,loop,452,453,,kernel_fdtd_2d,2.5468230534340777e-05,0.000574,MAYBE,False,False,False
polybench/fdtd-2d,verify,EXTRALARGE,loop,454,456,,kernel_fdtd_2d,0.24599133822817343,5.544124,YES,False,False,False
polybench/fdtd-2d,verify,EXTRALARGE,loop,455,456,,kernel_fdtd_2d,0.24542988354318812,5.53147,YES,False,False,False
polybench/fdtd-2d,verify,EXTRALARGE,loop,457,459,,kernel_fdtd_2d,0.25763959285794497,5.806651,YES,False,False,False
polybench/fdtd-2d,verify,EXTRALARGE,loop,458,459,,kernel_fdtd_2d,0.25709424438843703,5.79436,YES,False,False,False
polybench/fdtd-2d,verify,EXTRALARGE,loop,460,463,,kernel_fdtd_2d,0.33914680451575685,7.643651,YES,False,False,False
polybench/fdtd-2d,verify,EXTRALARGE,loop,461,463,,kernel_fdtd_2d,0.33850699287062586,7.629231,YES,False,False,False
polybench/fdtd-2d,verify,EXTRALARGE,function,448,465,kernel_fdtd_2d,kernel_fdtd_2d,0.8428045792943375,18.995031,YES,False,False,False
polybench/fdtd-2d,verify,EXTRALARGE,function,365,370,pb_timer_stop,pb_timer_stop,1.5529408862402912e-06,3.5e-05,MAYBE,True,False,False
polybench/fdtd-2d,verify,EXTRALARGE,loop,427,433,,print_array,0.1362326266402217,3.070395,MAYBE,True,False,False
polybench/fdtd-2d,verify,EXTRALARGE,loop,428,433,,print_array,0.13622605991875988,3.070247,MAYBE,True,False,False
polybench/fdtd-2d,verify,EXTRALARGE,function,424,435,print_array,print_array,0.1362326266402217,3.070395,MAYBE,True,False,False
polybench/fdtd-2d,verify,EXTRALARGE,function,322,326,pb_report,pb_report,1.4642014070265606e-06,3.3e-05,MAYBE,True,False,False
polybench/fdtd-2d,verify,EXTRALARGE,function,315,319,pb_emit,pb_emit,0.06681532600022815,1.505876,MAYBE,True,False,False
polybench/fdtd-apml,agent,default,function,237,241,polybench_alloc_data,polybench_alloc_data,0.00020082561642307262,1.8e-05,MAYBE,True,False,False
polybench/fdtd-apml,agent,default,function,225,234,xmalloc,xmalloc,0.00020082561642307262,1.8e-05,MAYBE,True,False,False
polybench/fdtd-apml,agent,default,function,535,645,main,main,1.0,0.08963,YES,False,False,False
polybench/fdtd-apml,agent,default,loop,414,418,,init_array,1.11569786901707e-05,1e-06,MAYBE,True,False,False
polybench/fdtd-apml,agent,default,loop,419,423,,init_array,1.11569786901707e-05,1e-06,MAYBE,True,False,False
polybench/fdtd-apml,agent,default,loop,424,428,,init_array,1.11569786901707e-05,1e-06,MAYBE,True,False,False
polybench/fdtd-apml,agent,default,loop,430,441,,init_array,0.1006471047640299,0.009021,MAYBE,True,False,False
polybench/fdtd-apml,agent,default,loop,431,441,,init_array,0.10059131987057904,0.009016,MAYBE,True,False,False
polybench/fdtd-apml,agent,default,loop,435,440,,init_array,0.09775744728327569,0.008762,MAYBE,True,False,False
polybench/fdtd-apml,agent,default,function,410,442,init_array,init_array,0.10070288965748074,0.009026,MAYBE,True,False,False
polybench/fdtd-apml,agent,default,function,361,363,pb_timer_start,pb_timer_start,1.11569786901707e-05,1e-06,MAYBE,True,False,False
polybench/fdtd-apml,agent,default,loop,495,530,,kernel_fdtd_apml,0.11865446836996542,0.010635,MAYBE,False,False,False
polybench/fdtd-apml,agent,default,loop,497,529,,kernel_fdtd_apml,0.11860984045520473,0.010631,MAYBE,False,False,False
polybench/fdtd-apml,agent,default,loop,499,507,,kernel_fdtd_apml,0.06301461564208413,0.005648,MAYBE,False,False,False
polybench/fdtd-apml,agent,default,loop,514,522,,kernel_fdtd_apml,0.05134441593216557,0.004602,MAYBE,False,False,False
polybench/fdtd-apml,agent,default,function,493,531,kernel_fdtd_apml,kernel_fdtd_apml,0.11865446836996542,0.010635,MAYBE,False,False,False
polybench/fdtd-apml,agent,default,function,365,370,pb_timer_stop,pb_timer_stop,0.0002900814459444382,2.6e-05,MAYBE,True,False,False
polybench/fdtd-apml,agent,default,loop,458,466,,print_array,0.7775075309606159,0.069688,YES,True,False,False
polybench/fdtd-apml,agent,default,loop,459,466,,print_array,0.7774852170032355,0.069686,YES,True,False,False
polybench/fdtd-apml,agent,default,loop,460,466,,print_array,0.7760571237308936,0.069558,YES,True,False,False
polybench/fdtd-apml,agent,default,function,455,468,print_array,print_array,0.7775075309606159,0.069688,YES,True,False,False
polybench/fdtd-apml,agent,default,function,322,326,pb_report,pb_report,0.00023429655249358473,2.1e-05,MAYBE,True,False,False
polybench/fdtd-apml,agent,default,function,315,319,pb_emit,pb_emit,0.3853397300011157,0.034538,YES,True,False,False
polybench/fdtd-apml,verify,LARGE,function,237,241,polybench_alloc_data,polybench_alloc_data,1.1826040608291555e-06,7.1e-05,MAYBE,True,False,False
polybench/fdtd-apml,verify,LARGE,function,225,234,xmalloc,xmalloc,1.1826040608291555e-06,7.1e-05,MAYBE,True,False,False
polybench/fdtd-apml,verify,LARGE,function,535,645,main,main,1.0,60.037,YES,False,False,False
polybench/fdtd-apml,verify,LARGE,loop,414,418,,init_array,1.6656395222945852e-07,1e-05,MAYBE,True,False,False
polybench/fdtd-apml,verify,LARGE,loop,419,423,,init_array,1.1659476656062095e-07,7e-06,MAYBE,True,False,False
polybench/fdtd-apml,verify,LARGE,loop,424,428,,init_array,1.4990755700651265e-07,9e-06,MAYBE,True,False,False
polybench/fdtd-apml,verify,LARGE,loop,430,441,,init_array,0.08118656828289221,4.874198,MAYBE,True,False,False
polybench/fdtd-apml,verify,LARGE,loop,431,441,,init_array,0.08118580208871196,4.874152,MAYBE,True,False,False
polybench/fdtd-apml,verify,LARGE,loop,435,440,,init_array,0.08089558105834736,4.856728,MAYBE,True,False,False
polybench/fdtd-apml,verify,LARGE,function,410,442,init_array,init_array,0.08118705131835369,4.874227,MAYBE,True,False,False
polybench/fdtd-apml,verify,LARGE,function,361,363,pb_timer_start,pb_timer_start,1.665639522294585e-08,1e-06,MAYBE,True,False,False
polybench/fdtd-apml,verify,LARGE,loop,495,530,,kernel_fdtd_apml,0.16093065942668688,9.661794,MAYBE,False,False,False
polybench/fdtd-apml,verify,LARGE,loop,497,529,,kernel_fdtd_apml,0.1609292936022786,9.661712,MAYBE,False,False,False
polybench/fdtd-apml,verify,LARGE,loop,499,507,,kernel_fdtd_apml,0.12164085480620285,7.302952,MAYBE,False,False,False
polybench/fdtd-apml,verify,LARGE,loop,514,522,,kernel_fdtd_apml,0.03863069440511685,2.319271,MAYBE,False,False,False
polybench/fdtd-apml,verify,LARGE,function,493,531,kernel_fdtd_apml,kernel_fdtd_apml,0.16093065942668688,9.661794,MAYBE,False,False,False
polybench/fdtd-apml,verify,LARGE,function,365,370,pb_timer_stop,pb_timer_stop,1.5990139414028016e-06,9.6e-05,MAYBE,True,False,False
polybench/fdtd-apml,verify,LARGE,loop,458,466,,print_array,0.7501530389593084,45.036938,YES,True,False,False
polybench/fdtd-apml,verify,LARGE,loop,459,466,,print_array,0.7501521561703616,45.036885,YES,True,False,False
polybench/fdtd-apml,verify,LARGE,loop,460,466,,print_array,0.7499880573646253,45.027033,YES,True,False,False
polybench/fdtd-apml,verify,LARGE,function,455,468,print_array,print_array,0.7501530389593084,45.036938,YES,True,False,False
polybench/fdtd-apml,verify,LARGE,function,322,326,pb_report,pb_report,1.3491680130586139e-06,8.1e-05,MAYBE,True,False,False
polybench/fdtd-apml,verify,LARGE,function,315,319,pb_emit,pb_emit,0.32119914386128556,19.283833,YES,True,False,False
polybench/floyd-warshall,agent,default,function,237,241,polybench_alloc_data,polybench_alloc_data,0.001270151441133366,1.3e-05,MAYBE,True,False,False
polybench/floyd-warshall,agent,default,function,225,234,xmalloc,xmalloc,0.001270151441133366,1.3e-05,MAYBE,True,False,False
polybench/floyd-warshall,agent,default,function,429,468,main,main,1.0,0.010235,YES,False,False,False
polybench/floyd-warshall,agent,default,loop,387,389,,init_array,0.02696629213483146,0.000276,MAYBE,True,False,False
polybench/floyd-warshall,agent,default,loop,388,389,,init_array,0.02638006839276991,0.00027,MAYBE,True,False,False
polybench/floyd-warshall,agent,default,function,384,390,init_array,init_array,0.02696629213483146,0.000276,MAYBE,True,False,False
polybench/floyd-warshall,agent,default,function,349,351,pb_timer_start,pb_timer_start,9.770395701025892e-05,1e-06,MAYBE,True,False,False
polybench/floyd-warshall,agent,default,loop,418,424,,kernel_floyd_warshall,0.847874938935027,0.008678,YES,False,False,False
polybench/floyd-warshall,agent,default,loop,420,423,,kernel_floyd_warshall,0.8472887151929653,0.008672,YES,False,False,False
polybench/floyd-warshall,agent,default,loop,421,423,,kernel_floyd_warshall,0.7985344406448461,0.008173,YES,False,False,False
polybench/floyd-warshall,agent,default,function,416,425,kernel_floyd_warshall,kernel_floyd_warshall,0.847874938935027,0.008678,YES,False,False,False
polybench/floyd-warshall,agent,default,function,353,358,pb_timer_stop,pb_timer_stop,0.0016609672691744017,1.7e-05,MAYBE,True,False,False
polybench/floyd-warshall,agent,default,loop,402,406,,print_array,0.11968734733756718,0.001225,MAYBE,True,False,False
polybench/floyd-warshall,agent,default,loop,403,406,,print_array,0.11919882755251587,0.00122,MAYBE,True,False,False
polybench/floyd-warshall,agent,default,function,399,408,print_array,print_array,0.11968734733756718,0.001225,MAYBE,True,False,False
polybench/floyd-warshall,agent,default,function,310,314,pb_report,pb_report,0.0019540791402051787,2e-05,MAYBE,True,False,False
polybench/floyd-warshall,agent,default,function,303,307,pb_emit,pb_emit,0.058329262335124574,0.000597,MAYBE,True,False,False
polybench/floyd-warshall,verify,LARGE,function,237,241,polybench_alloc_data,polybench_alloc_data,2.3198408009250367e-07,8e-06,MAYBE,True,False,False
polybench/floyd-warshall,verify,LARGE,function,225,234,xmalloc,xmalloc,2.3198408009250367e-07,8e-06,MAYBE,True,False,False
polybench/floyd-warshall,verify,LARGE,function,429,468,main,main,1.0,34.485125,YES,False,False,False
polybench/floyd-warshall,verify,LARGE,loop,387,389,,init_array,0.0009858743443731176,0.033998,MAYBE,True,False,False
polybench/floyd-warshall,verify,LARGE,loop,388,389,,init_array,0.0009839024796923313,0.03393,MAYBE,True,False,False
polybench/floyd-warshall,verify,LARGE,function,384,390,init_array,init_array,0.0009858743443731176,0.033998,MAYBE,True,False,False
polybench/floyd-warshall,verify,LARGE,loop,418,424,,kernel_floyd_warshall,0.9907615529884263,34.166536,YES,False,False,False
polybench/floyd-warshall,verify,LARGE,loop,420,423,,kernel_floyd_warshall,0.990758189219265,34.16642,YES,False,False,False
polybench/floyd-warshall,verify,LARGE,loop,421,423,,kernel_floyd_warshall,0.9871049329239782,34.040437,YES,False,False,False
polybench/floyd-warshall,verify,LARGE,function,416,425,kernel_floyd_warshall,kernel_floyd_warshall,0.9907615529884263,34.166536,YES,False,False,False
polybench/floyd-warshall,verify,LARGE,function,353,358,pb_timer_stop,pb_timer_stop,7.829462703121999e-07,2.7e-05,MAYBE,True,False,False
polybench/floyd-warshall,verify,LARGE,loop,402,406,,print_array,0.008198056408378975,0.282711,MAYBE,True,False,False
polybench/floyd-warshall,verify,LARGE,loop,403,406,,print_array,0.008196316527778282,0.282651,MAYBE,True,False,False
polybench/floyd-warshall,verify,LARGE,function,399,408,print_array,print_array,0.008198056408378975,0.282711,MAYBE,True,False,False
polybench/floyd-warshall,verify,LARGE,function,310,314,pb_report,pb_report,5.219641802081333e-07,1.8e-05,MAYBE,True,False,False
polybench/floyd-warshall,verify,LARGE,function,303,307,pb_emit,pb_emit,0.0038473689743041386,0.132677,MAYBE,True,False,False
polybench/gemm,agent,default,function,237,241,polybench_alloc_data,polybench_alloc_data,0.001032098255753948,1e-05,MAYBE,True,False,False
polybench/gemm,agent,default,function,225,234,xmalloc,xmalloc,0.001032098255753948,1e-05,MAYBE,True,False,False
polybench/gemm,agent,default,function,457,512,main,main,1.0,0.009689,YES,False,False,False
polybench/gemm,agent,default,loop,405,407,,init_array,0.014139746103829084,0.000137,MAYBE,True,False,False
polybench/gemm,agent,default,loop,406,407,,init_array,0.013520487150376717,0.000131,MAYBE,True,False,False
polybench/gemm,agent,default,loop,408,410,,init_array,0.013933326452678295,0.000135,MAYBE,True,False,False
polybench/gemm,agent,default,loop,409,410,,init_array,0.013623696975952112,0.000132,MAYBE,True,False,False
polybench/gemm,agent,default,loop,411,413,,init_array,0.013726906801527506,0.000133,MAYBE,True,False,False
polybench/gemm,agent,default,loop,412,413,,init_array,0.013107647848075136,0.000127,MAYBE,True,False,False
polybench/gemm,agent,default,function,400,414,init_array,init_array,0.04179997935803488,0.000405,MAYBE,True,False,False
polybench/gemm,agent,default,loop,446,452,,kernel_gemm,0.8418825472184952,0.008157,YES,False,False,False
polybench/gemm,agent,default,loop,447,452,,kernel_gemm,0.8414697079161937,0.008153,YES,False,False,False
polybench/gemm,agent,default,loop,450,451,,kernel_gemm,0.7876973887914129,0.007632,YES,False,False,False
polybench/gemm,agent,default,function,443,453,kernel_gemm,kernel_gemm,0.8418825472184952,0.008157,YES,False,False,False
polybench/gemm,agent,default,function,365,370,pb_timer_stop,pb_timer_stop,0.002270616162658685,2.2e-05,MAYBE,True,False,False
polybench/gemm,agent,default,loop,425,429,,print_array,0.11218908040045414,0.001087,MAYBE,True,False,False
polybench/gemm,agent,default,loop,426,429,,print_array,0.11177624109815254,0.001083,MAYBE,True,False,False
polybench/gemm,agent,default,function,422,431,print_array,print_array,0.11218908040045414,0.001087,MAYBE,True,False,False
polybench/gemm,agent,default,function,322,326,pb_report,pb_report,0.0004128393023015791,4e-06,MAYBE,True,False,False
polybench/gemm,agent,default,function,315,319,pb_emit,pb_emit,0.05366910929920528,0.00052,MAYBE,True,False,False
polybench/gemm,verify,STANDARD,function,237,241,polybench_alloc_data,polybench_alloc_data,7.611148455070058e-07,1.2e-05,MAYBE,True,False,False
polybench/gemm,verify,STANDARD,function,225,234,xmalloc,xmalloc,6.97688608381422e-07,1.1e-05,MAYBE,True,False,False
polybench/gemm,verify,STANDARD,function,457,512,main,main,1.0,15.766346,YES,False,False,False
polybench/gemm,verify,STANDARD,loop,405,407,,init_array,0.0005729926261925243,0.009034,MAYBE,True,False,False
polybench/gemm,verify,STANDARD,loop,406,407,,init_array,0.0005712166915530079,0.009006,MAYBE,True,False,False
polybench/gemm,verify,STANDARD,loop,408,410,,init_array,0.0005734366098524034,0.009041,MAYBE,True,False,False
polybench/gemm,verify,STANDARD,loop,409,410,,init_array,0.0005712801177901334,0.009007,MAYBE,True,False,False
polybench/gemm,verify,STANDARD,loop,411,413,,init_array,0.000587517234494283,0.009263,MAYBE,True,False,False
polybench/gemm,verify,STANDARD,loop,412,413,,init_array,0.0005844093488751293,0.009214,MAYBE,True,False,False
polybench/gemm,verify,STANDARD,function,400,414,init_array,init_array,0.0017339464705392106,0.027338,MAYBE,True,False,False
polybench/gemm,verify,STANDARD,function,361,363,pb_timer_start,pb_timer_start,6.342623712558382e-08,1e-06,MAYBE,True,False,False
polybench/gemm,verify,STANDARD,loop,446,452,,kernel_gemm,0.9934390631792552,15.662904,YES,False,False,False
polybench/gemm,verify,STANDARD,loop,447,452,,kernel_gemm,0.9934283441451811,15.662735,YES,False,False,False
polybench/gemm,verify,STANDARD,loop,450,451,,kernel_gemm,0.9898725424394467,15.606673,YES,False,False,False
polybench/gemm,verify,STANDARD,function,443,453,kernel_gemm,kernel_gemm,0.9934391266054925,15.662905,YES,False,False,False
polybench/gemm,verify,STANDARD,function,365,370,pb_timer_stop,pb_timer_stop,2.7273281964001044e-06,4.3e-05,MAYBE,True,False,False
polybench/gemm,verify,STANDARD,loop,425,429,,print_array,0.004747390422612823,0.074849,MAYBE,True,False,False
polybench/gemm,verify,STANDARD,loop,426,429,,print_array,0.004745170504313429,0.074814,MAYBE,True,False,False
polybench/gemm,verify,STANDARD,function,422,431,print_array,print_array,0.004747390422612823,0.074849,MAYBE,True,False,False
polybench/gemm,verify,STANDARD,function,322,326,pb_report,pb_report,4.4398365987908676e-07,7e-06,MAYBE,True,False,False
polybench/gemm,verify,STANDARD,function,315,319,pb_emit,pb_emit,0.0022158590202193966,0.034936,MAYBE,True,False,False
polybench/gemver,agent,default,function,237,241,polybench_alloc_data,polybench_alloc_data,0.001955671447196871,9e-06,MAYBE,True,False,False
polybench/gemver,agent,default,function,225,234,xmalloc,xmalloc,0.001955671447196871,9e-06,MAYBE,True,False,False
polybench/gemver,agent,default,function,466,549,main,main,1.0,0.004602,YES,False,False,False
polybench/gemver,agent,default,loop,400,412,,init_array,0.4680573663624511,0.002154,YES,True,False,False
polybench/gemver,agent,default,loop,410,411,,init_array,0.4611038678835289,0.002122,YES,True,False,False
polybench/gemver,agent,default,function,394,413,init_array,init_array,0.4680573663624511,0.002154,YES,True,False,False
polybench/gemver,agent,default,function,349,351,pb_timer_start,pb_timer_start,0.00021729682746631898,1e-06,MAYBE,True,False,False
polybench/gemver,agent,default,loop,448,450,,kernel_gemver,0.17579313342025207,0.000809,MAYBE,False,False,False
polybench/gemver,agent,default,loop,449,450,,kernel_gemver,0.171664493698392,0.00079,MAYBE,False,False,False
polybench/gemver,agent,default,loop,452,454,,kernel_gemver,0.19752281616688394,0.000909,MAYBE,False,False,False
polybench/gemver,agent,default,loop,453,454,,kernel_gemver,0.19513255106475447,0.000898,MAYBE,False,False,False
polybench/gemver,agent,default,loop,456,457,,kernel_gemver,0.00021729682746631898,1e-06,MAYBE,False,False,False
polybench/gemver,agent,default,loop,459,461,,kernel_gemver,0.1395045632333768,0.000642,MAYBE,False,False,False
polybench/gemver,agent,default,loop,460,461,,kernel_gemver,0.13646240764884832,0.000628,MAYBE,False,False,False
polybench/gemver,agent,default,function,446,462,kernel_gemver,kernel_gemver,0.5132551064754455,0.002362,YES,False,False,False
polybench/gemver,agent,default,function,353,358,pb_timer_stop,pb_timer_stop,0.0036940460669274227,1.7e-05,MAYBE,True,False,False
polybench/gemver,agent,default,loop,424,427,,print_array,0.011082138200782268,5.1e-05,MAYBE,True,False,False
polybench/gemver,agent,default,function,421,428,print_array,print_array,0.011082138200782268,5.1e-05,MAYBE,True,False,False
polybench/gemver,agent,default,function,310,314,pb_report,pb_report,0.0008691873098652759,4e-06,MAYBE,True,False,False
polybench/gemver,agent,default,function,303,307,pb_emit,pb_emit,0.008039982616253803,3.7e-05,MAYBE,True,False,False
polybench/gesummv,agent,default,function,237,241,polybench_alloc_data,polybench_alloc_data,0.0020209443321697594,1.1e-05,MAYBE,True,False,False
polybench/gesummv,agent,default,function,225,234,xmalloc,xmalloc,0.001837222120154327,1e-05,MAYBE,True,False,False
polybench/gesummv,agent,default,function,448,509,main,main,1.0,0.005443,YES,False,False,False
polybench/gesummv,agent,default,loop,393,400,,init_array,0.7751240124931104,0.004219,YES,True,False,False
polybench/gesummv,agent,default,loop,396,399,,init_array,0.7716332904648172,0.0042,YES,True,False,False
polybench/gesummv,agent,default,function,388,401,init_array,init_array,0.7751240124931104,0.004219,YES,True,False,False
polybench/gesummv,agent,default,function,349,351,pb_timer_start,pb_timer_start,0.00018372221201543265,1e-06,MAYBE,True,False,False
polybench/gesummv,agent,default,loop,433,443,,kernel_gesummv,0.20668748851736174,0.001125,MAYBE,False,False,False
polybench/gesummv,agent,default,loop,437,441,,kernel_gesummv,0.2030130442770531,0.001105,MAYBE,False,False,False
polybench/gesummv,agent,default,function,431,444,kernel_gesummv,kernel_gesummv,0.20668748851736174,0.001125,MAYBE,False,False,False
polybench/gesummv,agent,default,function,353,358,pb_timer_stop,pb_timer_stop,0.0044093330883703844,2.4e-05,MAYBE,True,False,False
polybench/gesummv,agent,default,loop,413,416,,print_array,0.009369832812787067,5.1e-05,MAYBE,True,False,False
polybench/gesummv,agent,default,function,410,417,print_array,print_array,0.009369832812787067,5.1e-05,MAYBE,True,False,False
polybench/gesummv,agent,default,function,310,314,pb_report,pb_report,0.0009186110600771635,5e-06,MAYBE,True,False,False
