benchmark,kind,line,function,applicable,pragma,in_main,in_excluded_function,on_scaffolding,end
polybench/syr2k,task,477,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,477
polybench/syr2k,task,476,main,False,['#pragma omp task'],True,False,True,476
polybench/syr2k,task,476,main,False,['#pragma omp task'],True,False,True,476
polybench/syr2k,task,476,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,476
polybench/syr2k,do_all,475,main,True,#pragma omp parallel for,True,False,True,475
polybench/syr2k,do_all,476,main,True,#pragma omp parallel for,True,False,True,476
polybench/syr2k,do_all,477,main,True,#pragma omp parallel for,True,False,True,477
polybench/syr2k,do_all,400,init_array,True,#pragma omp parallel for,False,True,False,400
polybench/syr2k,do_all,399,init_array,True,#pragma omp parallel for,False,True,False,399
polybench/syr2k,do_all,405,init_array,True,#pragma omp parallel for,False,True,False,405
polybench/syr2k,do_all,404,init_array,True,#pragma omp parallel for,False,True,False,404
polybench/syr2k,do_all,440,kernel_syr2k,True,#pragma omp parallel for,False,False,False,440
polybench/syr2k,do_all,439,kernel_syr2k,True,#pragma omp parallel for,False,False,False,439
polybench/syr2k,do_all,444,kernel_syr2k,True,#pragma omp parallel for,False,False,False,444
polybench/syr2k,do_all,443,kernel_syr2k,True,#pragma omp parallel for,False,False,False,443
polybench/syr2k,do_all,442,kernel_syr2k,True,#pragma omp parallel for,False,False,False,442
polybench/syr2k,do_all,419,print_array,True,#pragma omp parallel for,False,True,False,419
polybench/syr2k,do_all,418,print_array,True,#pragma omp parallel for,False,True,False,418
polybench/syrk,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/syrk,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/syrk,task,228,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,228
polybench/syrk,task,445,main,False,['#pragma omp task'],True,False,False,489
polybench/syrk,task,445,main,False,['#pragma omp task'],True,False,False,489
polybench/syrk,task,445,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,489
polybench/syrk,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/syrk,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/syrk,task,228,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,228
polybench/syrk,task,445,main,False,['#pragma omp task'],True,False,False,489
polybench/syrk,task,445,main,False,['#pragma omp task'],True,False,False,489
polybench/syrk,task,445,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,489
polybench/syrk,task,465,main,False,['#pragma omp task'],True,False,True,465
polybench/syrk,task,465,main,False,['#pragma omp task'],True,False,True,465
polybench/syrk,task,465,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,465
polybench/syrk,task,464,main,False,['#pragma omp task'],True,False,True,464
polybench/syrk,task,464,main,False,['#pragma omp task'],True,False,True,464
polybench/syrk,task,464,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,464
polybench/syrk,task,465,main,False,['#pragma omp task'],True,False,True,465
polybench/syrk,task,465,main,False,['#pragma omp task'],True,False,True,465
polybench/syrk,task,465,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,465
polybench/syrk,task,461,main,False,['#pragma omp task'],True,False,False,461
polybench/syrk,task,461,main,False,['#pragma omp task'],True,False,False,461
polybench/syrk,task,461,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,461
polybench/syrk,task,464,main,False,['#pragma omp task'],True,False,True,464
polybench/syrk,task,464,main,False,['#pragma omp task'],True,False,True,464
polybench/syrk,task,464,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,464
polybench/syrk,do_all,464,main,True,#pragma omp parallel for,True,False,True,464
polybench/syrk,do_all,465,main,True,#pragma omp parallel for,True,False,True,465
polybench/syrk,do_all,399,init_array,True,#pragma omp parallel for,False,True,False,399
polybench/syrk,do_all,398,init_array,True,#pragma omp parallel for,False,True,False,398
polybench/syrk,do_all,402,init_array,True,#pragma omp parallel for,False,True,False,402
polybench/syrk,do_all,401,init_array,True,#pragma omp parallel for,False,True,False,401
polybench/syrk,do_all,436,kernel_syrk,True,#pragma omp parallel for,False,False,False,436
polybench/syrk,do_all,435,kernel_syrk,True,#pragma omp parallel for,False,False,False,435
polybench/syrk,do_all,440,kernel_syrk,True,#pragma omp parallel for,False,False,False,440
polybench/syrk,do_all,439,kernel_syrk,True,#pragma omp parallel for,False,False,False,439
polybench/syrk,do_all,438,kernel_syrk,True,#pragma omp parallel for,False,False,False,438
polybench/syrk,do_all,416,print_array,True,#pragma omp parallel for,False,True,False,416
polybench/syrk,do_all,415,print_array,True,#pragma omp parallel for,False,True,False,415
polybench/syrk,reduction,440,kernel_syrk,True,#pragma omp parallel for,False,False,False,440
polybench/trisolv,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/trisolv,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/trisolv,task,228,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,228
polybench/trisolv,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/trisolv,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/trisolv,task,228,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,228
polybench/trisolv,task,433,main,False,['#pragma omp task'],True,False,False,478
polybench/trisolv,task,433,main,False,['#pragma omp task'],True,False,False,478
polybench/trisolv,task,433,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,478
polybench/trisolv,do_all,451,main,True,#pragma omp parallel for,True,False,True,451
polybench/trisolv,do_all,452,main,True,#pragma omp parallel for,True,False,True,452
polybench/trisolv,do_all,453,main,True,#pragma omp parallel for,True,False,True,453
polybench/trisolv,do_all,392,init_array,True,#pragma omp parallel for,False,True,False,392
polybench/trisolv,do_all,389,init_array,True,#pragma omp parallel for,False,True,False,389
polybench/trisolv,do_all,426,kernel_trisolv,True,#pragma omp parallel for,False,False,False,426
polybench/trisolv,do_all,423,kernel_trisolv,True,#pragma omp parallel for,False,False,False,423
polybench/trisolv,do_all,407,print_array,True,#pragma omp parallel for,False,True,False,407
polybench/trmm,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/trmm,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/trmm,task,228,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,228
polybench/trmm,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/trmm,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/trmm,task,228,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,228
polybench/trmm,task,439,main,False,['#pragma omp task'],True,False,False,440
polybench/trmm,task,439,main,False,['#pragma omp task'],True,False,False,440
polybench/trmm,task,439,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,440
polybench/trmm,task,432,main,False,['#pragma omp task'],True,False,False,474
polybench/trmm,task,432,main,False,['#pragma omp task'],True,False,False,474
polybench/trmm,task,432,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,474
polybench/trmm,task,449,main,False,['#pragma omp task'],True,False,True,449
polybench/trmm,task,449,main,False,['#pragma omp task'],True,False,True,449
polybench/trmm,task,449,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,449
polybench/trmm,task,450,main,False,['#pragma omp task'],True,False,True,450
polybench/trmm,task,450,main,False,['#pragma omp task'],True,False,True,450
polybench/trmm,task,450,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,450
polybench/trmm,task,449,main,False,['#pragma omp task'],True,False,True,449
polybench/trmm,task,449,main,False,['#pragma omp task'],True,False,True,449
polybench/trmm,task,449,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,449
polybench/trmm,task,450,main,False,['#pragma omp task'],True,False,True,450
polybench/trmm,task,450,main,False,['#pragma omp task'],True,False,True,450
polybench/trmm,task,450,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,450
polybench/trmm,task,446,main,False,['#pragma omp task'],True,False,False,446
polybench/trmm,task,446,main,False,['#pragma omp task'],True,False,False,446
polybench/trmm,task,446,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,446
polybench/trmm,do_all,449,main,True,#pragma omp parallel for,True,False,True,449
polybench/trmm,do_all,450,main,True,#pragma omp parallel for,True,False,True,450
polybench/trmm,do_all,391,init_array,True,#pragma omp parallel for,False,True,False,391
polybench/trmm,do_all,390,init_array,True,#pragma omp parallel for,False,True,False,390
polybench/trmm,do_all,427,kernel_trmm,True,#pragma omp parallel for,False,False,False,427
polybench/trmm,do_all,426,kernel_trmm,True,#pragma omp parallel for,False,False,False,426
polybench/trmm,do_all,425,kernel_trmm,True,#pragma omp parallel for,False,False,False,425
polybench/trmm,do_all,407,print_array,True,#pragma omp parallel for,False,True,False,407
polybench/trmm,do_all,406,print_array,True,#pragma omp parallel for,False,True,False,406
polybench/trmm,reduction,427,kernel_trmm,True,#pragma omp parallel for,False,False,False,427
polybench/trmm,reduction,425,kernel_trmm,True,#pragma omp parallel for,False,False,False,425
polybench/trmm,reduction,426,kernel_trmm,True,#pragma omp parallel for,False,False,False,426
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,300,main,False,['#pragma omp task'],True,False,True,300
rodinia-3.1/hotspot,task,300,main,False,['#pragma omp task'],True,False,True,300
rodinia-3.1/hotspot,task,300,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,300
rodinia-3.1/hotspot,task,323,main,False,['#pragma omp task'],True,False,True,323
rodinia-3.1/hotspot,task,323,main,False,['#pragma omp task'],True,False,True,323
rodinia-3.1/hotspot,task,323,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,323
rodinia-3.1/hotspot,task,323,main,False,['#pragma omp task'],True,False,True,323
rodinia-3.1/hotspot,task,323,main,False,['#pragma omp task'],True,False,True,323
rodinia-3.1/hotspot,task,323,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,323
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,195
rodinia-3.1/hotspot,do_all,323,main,True,#pragma omp parallel for,True,False,True,323
rodinia-3.1/hotspot,do_all,157,single_iteration,True,#pragma omp parallel for,False,False,False,157
rodinia-3.1/hotspot,do_all,156,single_iteration,True,#pragma omp parallel for,False,False,False,156
rodinia-3.1/hotspot,do_all,147,single_iteration,True,#pragma omp parallel for,False,False,False,147
rodinia-3.1/hotspot,do_all,215,single_iteration,True,#pragma omp parallel for,False,False,False,215
rodinia-3.1/hotspot,do_all,213,single_iteration,True,#pragma omp parallel for,False,False,False,213
rodinia-3.1/hotspot,do_all,284,hs_generate,True,#pragma omp parallel for,False,True,False,284
rodinia-3.1/pathfinder,task,125,,False,['#pragma omp task'],False,False,False,125
rodinia-3.1/pathfinder,task,125,,False,['#pragma omp task'],False,False,False,125
rodinia-3.1/pathfinder,task,125,,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,125
rodinia-3.1/pathfinder,task,174,main,False,['#pragma omp task'],True,False,True,174
rodinia-3.1/pathfinder,task,174,main,False,['#pragma omp task'],True,False,True,174
rodinia-3.1/pathfinder,task,174,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,174
rodinia-3.1/pathfinder,task,172,main,False,['#pragma omp task'],True,False,True,172
rodinia-3.1/pathfinder,task,172,main,False,['#pragma omp task'],True,False,True,172
rodinia-3.1/pathfinder,task,172,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,172
rodinia-3.1/pathfinder,task,173,main,False,['#pragma omp task'],True,False,True,173
rodinia-3.1/pathfinder,task,173,main,False,['#pragma omp task'],True,False,True,173
rodinia-3.1/pathfinder,task,173,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,173
rodinia-3.1/pathfinder,task,172,main,False,['#pragma omp task'],True,False,True,172
rodinia-3.1/pathfinder,task,172,main,False,['#pragma omp task'],True,False,True,172
rodinia-3.1/pathfinder,task,172,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,172
rodinia-3.1/pathfinder,task,172,main,False,['#pragma omp task'],True,False,True,172
rodinia-3.1/pathfinder,task,172,main,False,['#pragma omp task'],True,False,True,172
rodinia-3.1/pathfinder,task,172,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,172
rodinia-3.1/pathfinder,task,173,main,False,['#pragma omp task'],True,False,True,173
rodinia-3.1/pathfinder,task,173,main,False,['#pragma omp task'],True,False,True,173
rodinia-3.1/pathfinder,task,173,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,173
rodinia-3.1/pathfinder,task,174,main,False,['#pragma omp task'],True,False,True,174
rodinia-3.1/pathfinder,task,174,main,False,['#pragma omp task'],True,False,True,174
rodinia-3.1/pathfinder,task,174,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,174
rodinia-3.1/pathfinder,task,130,,False,['#pragma omp task'],False,False,True,130
rodinia-3.1/pathfinder,task,130,,False,['#pragma omp task'],False,False,True,130
rodinia-3.1/pathfinder,task,130,,True,"['#pragma omp parallel', '#pragma omp single']",False,False,True,130
rodinia-3.1/pathfinder,task,125,,False,['#pragma omp task'],False,False,False,125
rodinia-3.1/pathfinder,task,125,,False,['#pragma omp task'],False,False,False,125
rodinia-3.1/pathfinder,task,125,,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,125
rodinia-3.1/pathfinder,task,130,,False,['#pragma omp task'],False,False,True,130
rodinia-3.1/pathfinder,task,130,,False,['#pragma omp task'],False,False,True,130
rodinia-3.1/pathfinder,task,130,,True,"['#pragma omp parallel', '#pragma omp single']",False,False,True,130
rodinia-3.1/pathfinder,task,130,,False,['#pragma omp task'],False,False,True,130
rodinia-3.1/pathfinder,task,130,,False,['#pragma omp task'],False,False,True,130
rodinia-3.1/pathfinder,task,130,,True,"['#pragma omp parallel', '#pragma omp single']",False,False,True,130
rodinia-3.1/pathfinder,task,130,,False,['#pragma omp task'],False,False,True,130
rodinia-3.1/pathfinder,task,130,,False,['#pragma omp task'],False,False,True,130
rodinia-3.1/pathfinder,task,130,,True,"['#pragma omp parallel', '#pragma omp single']",False,False,True,130
rodinia-3.1/pathfinder,do_all,171,main,True,#pragma omp parallel for,True,False,False,171
rodinia-3.1/pathfinder,do_all,170,main,True,#pragma omp parallel for,True,False,False,170
rodinia-3.1/pathfinder,do_all,173,main,True,#pragma omp parallel for,True,False,True,173
rodinia-3.1/pathfinder,do_all,174,main,True,#pragma omp parallel for,True,False,True,174
rodinia-3.1/pathfinder,do_all,120,,True,#pragma omp parallel for,False,False,False,120
rodinia-3.1/pathfinder,do_all,129,,True,#pragma omp parallel for,False,False,False,129
rodinia-3.1/pathfinder,do_all,128,,True,#pragma omp parallel for,False,False,False,128
rodinia-3.1/pathfinder,do_all,139,,True,#pragma omp parallel for,False,False,False,139
rodinia-3.1/pathfinder,do_all,136,,True,#pragma omp parallel for,False,False,False,136
rodinia-3.1/pathfinder,do_all,135,,True,#pragma omp parallel for,False,False,False,135
